Bus, Main, Main, Main, Main
Node, torque_vector, torque_vector, torque_vector, torque_vector
Message, vehHead, sfs_ang_vel, sfs_ang_vel, sfs_ang_vel
Signal, vehHead, sfs_ang_vel_x, sfs_ang_vel_y, sfs_ang_vel_z
273.105,280.6,0.0991,-0.1647,0.552
273.12,280.6,0.0991,-0.1647,0.552
273.135,279.4,-0.1023,-0.1755,0.5837
273.15,279.4,-0.1201,-0.1171,0.6304
273.165,279.4,-0.1201,-0.1171,0.6304
273.18,278,-0.0411,-0.0606,0.6665
273.195,278,0.0154,-0.0198,0.6819
273.21,277.5,0.0154,-0.0198,0.6819
273.225,277.5,-0.0951,-0.0089,0.6784
273.24,277.5,-0.1707,-0.0435,0.6713
273.255,276.5,-0.1563,-0.025,0.6829
273.27,276.5,-0.1563,-0.025,0.6829
273.285,276.5,-0.1345,0.0037,0.6889
273.3,275.6,0.1716,0.006,0.7131
273.315,275.6,-0.0576,-0.0404,0.7049
273.33,274.1,-0.0576,-0.0404,0.7049
273.345,274.1,-0.2116,0.0102,0.7031
273.36,274.1,-0.2116,0.0102,0.7031
273.375,272.1,-0.0447,-0.0639,0.698
273.39,272.1,0.081,-0.0099,0.7385
273.405,272.1,0.0402,0.1021,0.7574
273.42,270.7,0.0402,0.1021,0.7574
273.435,270.7,-0.0374,0.0602,0.7468
273.45,268.6,-0.0881,0.0557,0.7584
273.465,268.6,-0.0929,0.0689,0.7544
273.48,268.6,-0.0929,0.0689,0.7544
273.495,267.3,0.2006,0.0757,0.7682
273.51,267.3,0.1184,-0.0427,0.7233
273.525,267.3,0.1184,-0.0427,0.7233
273.54,265.9,-0.0728,-0.0718,0.7241
273.555,265.9,-0.0728,-0.0718,0.7241
273.57,263.8,-0.0891,-0.1054,0.7247
273.585,263.8,0.0104,-0.0937,0.7472
273.6,263.8,-0.0106,-0.0677,0.759
273.615,262.3,0.0098,-0.0459,0.7643
273.63,262.3,0.0098,-0.0459,0.7643
273.645,262.3,0.0617,-0.0019,0.8061
273.66,260.7,0.1142,0.0107,0.8384
273.675,260.7,0.1142,0.0107,0.8384
273.69,260.7,-0.0868,0.0977,0.8656
273.705,258.9,-0.0868,0.0977,0.8656
273.72,258.9,0.0059,0.0594,0.844
273.735,256.7,-0.018,0.0474,0.8329
273.75,256.7,0.0273,-0.0396,0.8025
273.765,256.7,0.0273,-0.0396,0.8025
273.78,255.5,0.2332,-0.068,0.7999
273.795,255.5,0.2424,-0.1062,0.7632
273.81,255.5,-0.0602,-0.0943,0.779
273.825,253.1,-0.0224,-0.0256,0.8423
273.84,253.1,-0.0224,-0.0256,0.8423
273.855,250.4,0.1205,0.0088,0.8851
273.87,250.4,-0.0724,0.0472,0.8945
273.885,250.4,-0.0724,0.0472,0.8945
273.9,249,-0.0468,0.0523,0.9059
273.915,249,-0.0468,0.0523,0.9059
273.93,249,0.0528,0.0742,0.8889
273.945,247.4,-0.0784,0.0423,0.8636
273.96,247.4,-0.044,0.0015,0.8524
273.975,246.8,-0.044,0.0015,0.8524
273.99,246.8,0.1265,-0.0344,0.8583
274.005,246.8,-0.0454,-0.0513,0.8329
274.02,246.8,-0.1516,-0.0262,0.8453
274.035,244.4,0.1049,-0.0609,0.893
274.05,244.4,0.1049,-0.0609,0.893
274.065,242.3,0.1049,-0.0609,0.893
274.08,242.3,-0.0123,-0.0235,0.8745
274.095,242.3,-0.0082,-0.0496,0.8897
274.11,240.3,-0.0117,0.0024,0.8705
274.125,240.3,-0.0117,0.0024,0.8705
274.14,240.3,-0.0734,-0.0484,0.8649
274.155,238.2,-0.0271,-0.0624,0.8611
274.17,238.2,0.0161,-0.0628,0.8037
274.185,238.2,0.0161,-0.0628,0.8037
274.2,236.8,0.0704,-0.0616,0.7834
274.215,236.8,0.0437,0.0007,0.8187
274.23,235.2,0.0437,0.0007,0.8187
274.245,235.2,0.0463,0.0638,0.798
274.26,235.2,0.0309,0.0971,0.7699
274.275,233.3,0.0309,0.0971,0.7699
274.29,233.3,-0.034,0.1677,0.7185
274.305,231.2,-0.0205,0.2371,0.6673
274.32,231.2,0.1,0.1238,0.5885
274.335,231.2,0.1,0.1238,0.5885
274.35,229.8,0.0698,-0.0017,0.494
274.365,229.8,0.0407,-0.0317,0.4509
274.38,229.8,0.0128,-0.1378,0.416
274.395,228.3,0.0128,-0.1378,0.416
274.41,228.3,0.001,-0.1248,0.4597
274.425,226.3,0.001,-0.1248,0.4597
274.44,226.3,-0.0888,-0.142,0.4392
274.455,226.3,-0.0632,-0.1607,0.4582
274.47,224.8,-0.1643,-0.1288,0.4537
274.485,224.8,-0.1643,-0.1288,0.4537
274.5,224.8,-0.1977,-0.1271,0.4537
274.515,223.9,-0.037,-0.119,0.4565
274.53,223.9,0.0557,-0.1264,0.4232
274.545,223.5,0.0557,-0.1264,0.4232
274.56,223.5,0.0538,-0.0757,0.3762
274.575,223.5,-0.1054,-0.0524,0.3664
274.59,222.5,-0.1054,-0.0524,0.3664
274.605,222.5,-0.0745,0.0909,0.3655
274.62,222.5,-0.0745,0.0909,0.3655
274.635,220.5,0.102,0.1422,0.3445
274.65,220.5,0.1037,0.1957,0.3418
274.665,219.5,0.2332,0.1913,0.3424
274.68,219.5,0.053,0.1354,0.3078
274.695,219.5,0.053,0.1354,0.3078
274.71,217.5,0.0831,0.0157,0.2746
274.725,217.5,0.2898,-0.0633,0.2439
274.74,217.5,0.0535,-0.069,0.2624
274.755,216.3,0.0535,-0.069,0.2624
274.77,216.3,-0.1489,-0.0706,0.2564
274.785,216.3,-0.1489,-0.0706,0.2564
274.8,215.3,-0.0567,-0.2019,0.2403
274.815,215.3,0.0414,-0.1718,0.2549
274.83,215.1,0.0414,-0.1718,0.2549
274.845,215.1,0.3229,-0.1618,0.2809
274.86,215.1,0.2544,-0.2558,0.2812
274.875,215.4,-0.1184,-0.2916,0.3394
274.89,215.4,-0.1428,-0.1737,0.3659
274.905,213.6,-0.1428,-0.1737,0.3659
274.92,213.6,-0.0018,-0.0719,0.3885
274.935,213.6,0.0759,-0.0107,0.4472
274.95,213.3,0.0759,-0.0107,0.4472
274.965,213.3,0.2251,0.2198,0.4773
274.98,213.3,0.2251,0.2198,0.4773
274.995,212.9,-0.0485,0.1939,0.4461
275.01,212.9,-0.1364,0.1382,0.4348
275.025,212.9,0.0318,0.0927,0.4071
275.04,211.6,0.0318,0.0927,0.4071
275.055,211.6,0.172,0.0612,0.3795
275.07,210.6,-0.0047,-0.0389,0.3779
275.085,210.6,-0.019,-0.0669,0.3745
275.1,210.6,0.1658,-0.0787,0.3869
275.115,209.1,0.1658,-0.0787,0.3869
275.13,209.1,0.1658,-0.0787,0.3869
275.145,209.1,-0.0167,0.0381,0.3987
275.16,208.2,0.0239,0.071,0.3969
275.175,208.2,-0.1333,0.0326,0.3887
275.19,207.2,-0.1333,0.0326,0.3887
275.205,207.2,-0.1411,0.0229,0.412
275.22,207.2,0.1332,-0.0009,0.4203
275.235,207.2,-0.0184,0.0816,0.4063
275.25,207.2,-0.0184,0.0816,0.4063
275.265,207.2,-0.2235,0.0042,0.4011
275.28,206.6,-0.0673,-0.0028,0.4129
275.295,206.6,-0.0673,-0.0028,0.4129
275.31,206.6,-0.0134,-0.0119,0.4137
275.325,205.6,-0.0757,-0.0428,0.4204
275.34,205.6,-0.0757,-0.0428,0.4204
275.355,204.9,0.038,-0.0878,0.4302
275.37,204.9,0.0065,-0.0936,0.461
275.385,204.9,-0.1016,-0.0571,0.4618
275.4,203.5,-0.1016,-0.0571,0.4618
275.415,203.5,-0.0187,-0.003,0.4705
275.43,202.1,-0.0753,0.0849,0.459
275.445,202.1,-0.0485,0.021,0.4731
275.46,202.1,-0.0485,0.021,0.4731
275.475,201.1,0.0809,-0.0177,0.4724
275.49,201.1,0.0163,-0.0381,0.4729
275.505,201.1,0.0163,-0.0381,0.4729
275.52,200.4,-0.0879,-0.0334,0.4501
275.535,200.4,-0.0046,-0.0815,0.4498
275.55,199.2,-0.0046,-0.0815,0.4498
275.565,199.2,0.0749,-0.0946,0.4624
275.58,199.2,0.1231,-0.043,0.4854
275.595,198,0.0484,-0.005,0.4863
275.61,198,0.0484,-0.005,0.4863
275.625,198,-0.0367,0.0158,0.5052
275.64,196.8,-0.0159,0.0238,0.5196
275.655,196.8,-0.0159,0.0238,0.5196
275.67,196.8,0.0598,0.049,0.5345
275.685,195.6,0.0598,0.049,0.5345
275.7,195.6,0.0604,0.0699,0.5865
275.715,194.6,-0.0315,-0.0016,0.6012
275.73,194.6,-0.0166,-0.0617,0.6309
275.745,194.6,-0.0949,-0.0281,0.6737
275.76,193.1,-0.0949,-0.0281,0.6737
275.775,193.1,-0.0221,-0.0501,0.7297
275.79,193.1,0.0548,-0.0258,0.8069
275.805,192.1,-0.1117,0.0271,0.8554
275.82,192.1,-0.1117,0.0271,0.8554
275.835,190.9,-0.0963,-0.0232,0.9101
275.85,190.9,-0.0296,0.0217,0.9837
275.865,190.9,-0.0296,0.0217,0.9837
275.88,189.2,0.0132,0.0953,1.0535
275.895,189.2,0.0132,0.0953,1.0535
275.91,189.2,0.0318,0.0068,1.0762
275.925,187.4,-0.0251,0.0021,1.106
275.94,187.4,-0.0404,0.0038,1.1319
275.955,185.3,-0.0228,-0.0418,1.1609
275.97,185.3,-0.0228,-0.0418,1.1609
275.985,185.3,0.0252,-0.0334,1.1639
276,182.9,0.0913,-0.0482,1.1645
276.015,182.9,0.0913,-0.0482,1.1645
276.03,180.5,0.1683,-0.0612,1.1659
276.045,180.5,0.1683,-0.0612,1.1659
276.06,180.5,-0.0948,-0.0761,1.1938
276.075,178.4,-0.0482,-0.038,1.2606
276.09,178.4,-0.0595,-0.0396,1.3094
276.105,176.9,-0.0595,-0.0396,1.3094
276.12,176.9,-0.0519,-0.0385,1.3348
276.135,176.9,0.0561,-0.0498,1.3633
276.15,175.3,-0.0119,0.0075,1.405
276.165,175.3,-0.0469,-0.0204,1.4352
276.18,175.3,-0.0469,-0.0204,1.4352
276.195,173.3,-0.0802,-0.0417,1.4628
276.21,173.3,-0.0634,-0.0495,1.4883
276.225,173.3,-0.0634,-0.0495,1.4883
276.24,170.9,-0.0227,0.0389,1.4936
276.255,170.9,-0.0227,0.0389,1.4936
276.27,168.7,0.0321,0.066,1.5169
276.285,168.7,0.073,0.1305,1.5444
276.3,168.7,0.0073,0.1224,1.564
276.315,165.7,0.0073,0.1224,1.564
276.33,165.7,-0.0573,0.0599,1.5474
276.345,162.8,-0.0548,0.0029,1.523
276.36,162.8,-0.041,-0.0405,1.5011
276.375,162.8,-0.0102,-0.0373,1.4641
276.39,160.3,-0.0102,-0.0373,1.4641
276.405,160.3,-0.0102,-0.0373,1.4641
276.42,160.3,0.1515,-0.0293,1.4171
276.435,157.7,0.2055,0.0093,1.3034
276.45,157.7,0.1325,0.0127,1.1404
276.465,154.2,0.1325,0.0127,1.1404
276.48,154.2,0.0959,0.0178,0.9572
276.495,154.2,-0.01,0.0101,0.7901
276.51,151.1,-0.1375,0.021,0.6487
276.525,151.1,-0.1375,0.021,0.6487
276.54,151.1,-0.1858,0.0066,0.5342
276.555,150.3,-0.1085,0.0181,0.416
276.57,150.3,-0.1085,0.0181,0.416
276.585,150.3,0.0132,0.0223,0.2912
276.6,149.7,0.0677,0.0305,0.1823
276.615,149.7,0.0677,0.0305,0.1823
276.63,147,0.0431,0.0238,0.0245
276.645,147,-0.0383,0.0464,-0.0842
276.66,147,-0.0531,0.0621,-0.1944
276.675,142.9,-0.0531,0.0621,-0.1944
276.69,142.9,0.0354,0.062,-0.2947
276.705,142.9,0.1167,0.069,-0.3754
276.72,139.7,0.1744,0.0536,-0.4291
276.735,139.7,0.1744,0.0536,-0.4291
276.75,136.8,0.2624,0.037,-0.4372
276.765,136.8,0.2634,0.0162,-0.4274
276.78,136.8,0.2634,0.0162,-0.4274
276.795,134.4,0.1117,0.0281,-0.3649
276.81,134.4,0.0625,-0.0099,-0.3002
276.825,134.4,0.0625,-0.0099,-0.3002
276.84,135.6,0.0354,-0.0018,-0.2197
276.855,135.6,0.0195,0.0057,-0.1458
276.87,135.6,0.0221,-0.0194,-0.0605
276.885,139.1,0.0221,-0.0194,-0.0605
276.9,139.1,0.0316,-0.0125,0.0191
276.915,140.7,0.0036,0.0227,0.0777
276.93,140.7,-0.0483,0.0117,0.1234
276.945,140.7,-0.0483,0.0117,0.1234
276.96,141,-0.0483,0.0117,0.1234
276.975,141,-0.1013,-0.0084,0.1788
276.99,141,-0.072,-0.0066,0.2583
277.005,140,-0.0137,-0.0192,0.3155
277.02,140,-0.0212,0.0208,0.3608
277.035,139.3,-0.0212,0.0208,0.3608
277.05,139.3,-0.1399,0.0859,0.3634
277.065,139.3,-0.1253,0.14,0.3471
277.08,137.1,-0.073,0.1476,0.3128
277.095,137.1,-0.073,0.1476,0.3128
277.11,137,-0.0413,0.1411,0.2681
277.125,137,0.0196,0.1377,0.2065
277.14,137,0.0196,0.1377,0.2065
277.155,137,0.0471,0.1321,0.1337
277.17,136.6,0.0471,0.1321,0.1337
277.185,136.6,0.0029,0.0383,0.0369
277.2,136.4,0.0299,0.0344,-0.009
277.215,136.4,0.1804,0.0853,-0.0784
277.23,136.4,0.0024,0.1024,-0.1529
277.245,135.5,0.0024,0.1024,-0.1529
277.26,135.5,-0.2026,0.0275,-0.1953
277.275,135.5,-0.1148,0.0255,-0.2166
277.29,135.5,-0.1148,0.0255,-0.2166
277.305,135.5,-0.189,0.021,-0.2379
277.32,136.4,-0.189,0.021,-0.2379
277.335,136.4,-0.2262,0.0315,-0.2164
277.35,136.4,-0.0434,0.0962,-0.2006
277.365,138.3,-0.1127,0.1017,-0.201
277.38,138.3,-0.1127,0.1017,-0.201
277.395,139.1,-0.1667,0.1335,-0.2286
277.41,139.1,0.0352,0.1301,-0.2396
277.425,139.1,0.1055,0.0089,-0.2564
277.44,139.2,-0.0377,-0.056,-0.2589
277.455,139.2,-0.0377,-0.056,-0.2589
277.47,139.2,0.0233,-0.0748,-0.2432
277.485,139,0.1602,-0.108,-0.2435
277.5,139,0.1602,-0.108,-0.2435
277.515,137.9,0.0576,-0.094,-0.2574
277.53,137.9,0.0576,-0.094,-0.2574
277.545,137.9,0.0787,-0.0136,-0.2868
277.56,138.1,0.0804,0.0136,-0.3114
277.575,138.1,-0.0493,0.0319,-0.3522
277.59,138.1,-0.0493,0.0319,-0.3522
277.605,138.8,-0.0372,0.0532,-0.3767
277.62,138.8,0.0599,0.0478,-0.3923
277.635,140,0.0093,0.0265,-0.4075
277.65,140,-0.0123,0.0161,-0.421
277.665,140,-0.0123,0.0161,-0.421
277.68,142,-0.0123,0.0161,-0.421
277.695,142,0.069,-0.0035,-0.4395
277.71,142,0.0416,-0.0171,-0.4575
277.725,142.9,-0.0405,-0.0144,-0.5101
277.74,142.9,-0.0405,-0.0144,-0.5101
277.755,142.9,0.0263,-0.0376,-0.5261
277.77,143.6,-0.0172,-0.0146,-0.5412
277.785,143.6,-0.0103,-0.0006,-0.5452
277.8,144.7,-0.0103,-0.0006,-0.5452
277.815,144.7,0.049,0.0013,-0.5534
277.83,144.7,0.0768,0.0132,-0.563
277.845,145.7,0.0768,0.0132,-0.563
277.86,145.7,0.0458,-0.011,-0.5758
277.875,147.1,0.0484,-0.0083,-0.5966
277.89,147.1,0.0484,-0.0083,-0.5966
277.905,147.1,0.0166,-0.0082,-0.6323
277.92,148,0.0024,-0.0369,-0.6481
277.935,148,-0.0146,-0.0469,-0.6596
277.95,148,-0.0146,-0.0469,-0.6596
277.965,149.8,0.0184,-0.0376,-0.6524
277.98,149.8,0.0641,-0.0324,-0.6562
277.995,149.8,0.0905,-0.0116,-0.6528
278.01,151.4,0.0905,-0.0116,-0.6528
278.025,151.4,0.0806,-0.0241,-0.6503
278.04,152.8,0.0806,-0.0241,-0.6503
278.055,152.8,0.051,-0.0028,-0.6658
278.07,152.8,0.0526,-0.0045,-0.677
278.085,153.7,0.0024,0.0157,-0.6881
278.1,153.7,0.0024,0.0157,-0.6881
278.115,153.7,-0.0137,0.0077,-0.6984
278.13,155.1,-0.0273,-0.0006,-0.7036
278.145,155.1,-0.0007,-0.0017,-0.6969
278.16,155.1,-0.0007,-0.0017,-0.6969
278.175,156.8,0.049,-0.0159,-0.6992
278.19,156.8,0.116,-0.0092,-0.6987
278.205,156.8,0.116,-0.0092,-0.6987
278.22,159.2,0.1049,0.006,-0.7195
278.235,159.2,0.1049,0.006,-0.7195
278.25,160.7,0.05,-0.0005,-0.7446
278.265,160.7,0.0221,-0.0219,-0.7534
278.28,161.5,-0.0344,-0.0373,-0.7752
278.295,161.5,0.0322,-0.0559,-0.7743
278.31,161.5,0.0322,-0.0559,-0.7743
278.325,163.5,0.0519,-0.078,-0.7725
278.34,163.5,0.0121,-0.0706,-0.7737
278.355,163.5,0.024,-0.0405,-0.7878
278.37,165.6,0.024,-0.0405,-0.7878
278.385,165.6,0.0465,0.0118,-0.8101
278.4,167.6,0.0465,0.0118,-0.8101
278.415,167.6,0.0226,0.0244,-0.8214
278.43,167.6,0.0279,0.0368,-0.8269
278.445,169.4,0.0279,0.0368,-0.8269
278.46,169.4,0.0339,-0.0047,-0.834
278.475,169.4,-0.0175,-0.0143,-0.8312
278.49,171.1,0.0064,-0.0819,-0.8195
278.505,171.1,0.0598,-0.0835,-0.8126
278.52,171.1,0.0598,-0.0835,-0.8126
278.535,173.2,0.0389,-0.0785,-0.8099
278.55,173.2,-0.0176,-0.0341,-0.8211
278.565,175.6,-0.0176,-0.0341,-0.8211
278.58,175.6,0.0014,-0.0324,-0.8278
278.595,175.6,0.0014,-0.0324,-0.8278
278.61,176.9,-0.0024,-0.0115,-0.8233
278.625,176.9,-0.036,-0.0243,-0.8203
278.64,176.9,0.0283,-0.0507,-0.8021
278.655,179.2,0.0283,-0.0507,-0.8021
278.67,179.2,0.0209,-0.0641,-0.7968
278.685,180.9,-0.0143,-0.0572,-0.7941
278.7,180.9,-0.0051,-0.0472,-0.7935
278.715,180.9,0.0012,-0.0359,-0.8048
278.73,183,0.0012,-0.0359,-0.8048
278.745,183,0.0012,-0.0359,-0.8048
278.76,183,-0.0159,0.0012,-0.8131
278.775,184.9,-0.0009,0.0076,-0.8098
278.79,184.9,-0.0144,-0.0329,-0.7968
278.805,186.6,-0.0144,-0.0329,-0.7968
278.82,186.6,-0.006,-0.0508,-0.7838
278.835,186.6,-0.0002,-0.0599,-0.7746
278.85,188.1,-0.0331,-0.0878,-0.7726
278.865,188.1,-0.0331,-0.0878,-0.7726
278.88,188.1,0.0169,-0.0955,-0.7687
278.895,189.8,0.0127,-0.0686,-0.7733
278.91,189.8,-0.0026,-0.0444,-0.7843
278.925,192,0.003,-0.0181,-0.7924
278.94,192,0.003,-0.0181,-0.7924
278.955,192,0.003,-0.0181,-0.7924
278.97,193.2,-0.0449,-0.0098,-0.7923
278.985,193.2,-0.0374,-0.0226,-0.7909
279,193.2,0.0062,0.0009,-0.7838
279.015,195.4,0.0062,0.0009,-0.7838
279.03,195.4,0.0098,-0.023,-0.754
279.045,197,-0.0089,-0.0531,-0.7269
279.06,197,-0.0204,-0.0823,-0.7067
279.075,197,-0.0204,-0.0823,-0.7067
279.09,198.2,-0.0321,-0.0806,-0.6877
279.105,198.2,-0.062,-0.0454,-0.6556
279.12,198.2,-0.062,-0.0454,-0.6556
279.135,200.1,-0.0908,-0.0141,-0.6406
279.15,200.1,-0.0923,-0.0462,-0.6108
279.165,200.1,-0.0923,-0.0462,-0.6108
279.18,202.4,-0.0645,-0.0781,-0.5718
279.195,202.4,0.0091,-0.085,-0.5153
279.21,204.5,0.021,-0.065,-0.489
279.225,204.5,0.021,-0.065,-0.489
279.24,204.5,0.0072,-0.0669,-0.4668
279.255,205.1,0.0214,-0.0752,-0.4429
279.27,205.1,-0.0274,-0.0491,-0.4145
279.285,205.1,-0.0274,-0.0491,-0.4145
279.3,205.2,-0.0819,-0.0133,-0.3846
279.315,205.2,-0.0819,-0.0133,-0.3846
279.33,205.7,-0.0744,0.0155,-0.352
279.345,205.7,-0.0752,0.03,-0.3246
279.36,205.7,-0.0854,0.0368,-0.3135
279.375,207.1,-0.0854,0.0368,-0.3135
279.39,207.1,-0.0402,0.033,-0.2944
279.405,208.8,-0.037,0.0496,-0.2939
279.42,208.8,-0.0271,0.0529,-0.2806
279.435,208.8,-0.0271,0.0529,-0.2806
279.45,209.8,0.0332,0.0496,-0.2649
279.465,209.8,0.0642,0.0456,-0.2515
279.48,209.8,0.0642,0.0456,-0.2515
279.495,209.9,0.0382,0.0505,-0.2313
279.51,209.9,0.0382,0.0505,-0.2313
279.525,209.9,-0.0329,0.0493,-0.2207
279.54,209.5,-0.0423,0.0197,-0.198
279.555,209.5,-0.0201,-0.0003,-0.1883
279.57,209.5,-0.0174,-0.0222,-0.1617
279.585,209.4,-0.0174,-0.0222,-0.1617
279.6,209.4,-0.0141,-0.0298,-0.1373
279.615,209.4,0.0039,-0.0344,-0.1162
279.63,210.3,0.0074,-0.0222,-0.1077
279.645,210.3,0.0074,-0.0222,-0.1077
279.66,211.2,0.0074,-0.0222,-0.1077
279.675,211.2,0.0294,0.0107,-0.1114
279.69,211.2,0.0018,0.0512,-0.1103
279.705,212,-0.0646,0.0893,-0.1029
279.72,212,-0.0646,0.0893,-0.1029
279.735,212,-0.0744,0.1133,-0.0896
279.75,211.9,-0.0085,0.0963,-0.0474
279.765,211.9,0.0011,0.0952,-0.0276
279.78,211.9,0.0311,0.0685,-0.0094
279.795,211.9,0.0311,0.0685,-0.0094
279.81,211.9,0.0375,0.0368,-0.0012
279.825,212,0.0336,-0.0194,0.0113
279.84,212,0.0336,-0.0194,0.0113
279.855,212,0.0323,-0.0398,0.0186
279.87,211.8,0.0323,-0.0398,0.0186
279.885,211.8,-0.0105,-0.0563,0.0182
279.9,211.6,-0.0787,-0.0491,0.0274
279.915,211.6,-0.095,-0.0414,0.0363
279.93,211.6,-0.095,-0.0414,0.0363
279.945,211.7,0.0563,0.0201,0.0744
279.96,211.7,0.0702,0.0652,0.0824
279.975,211.7,0.0821,0.1026,0.0723
279.99,212.6,0.1367,0.1137,0.0628
280.005,212.6,0.1367,0.1137,0.0628
280.02,212.1,0.1367,0.1137,0.0628
280.035,212.1,0.1086,0.1407,0.0501
280.05,212.1,0.0051,0.1644,0.031
280.065,211.1,-0.0415,0.17,0.0249
280.08,211.1,-0.0415,0.17,0.0249
280.095,211.1,-0.0332,0.1256,0.0427
280.11,210.1,-0.0575,0.1052,0.0733
280.125,210.1,-0.0392,0.1041,0.1364
280.14,210.6,-0.0392,0.1041,0.1364
280.155,210.6,0.0984,0.1158,0.1689
280.17,210.6,0.1892,0.0133,0.1986
280.185,210.6,0.1892,0.0133,0.1986
280.2,211,0.2165,-0.0519,0.2237
280.215,211,0.1705,-0.1064,0.2305
280.23,211.3,0.1705,-0.1064,0.2305
280.245,211.3,0.0061,-0.1576,0.2462
280.26,211.3,-0.0029,-0.0966,0.2736
280.275,209.5,0.1652,-0.0354,0.2972
280.29,209.5,0.1652,-0.0354,0.2972
280.305,209,0.0952,0.0385,0.326
280.32,209,0.093,0.0888,0.3663
280.335,209,0.1221,0.1031,0.3769
280.35,208.3,0.1221,0.1031,0.3769
280.365,208.3,0.0183,0.1173,0.3736
280.38,207.8,0.0183,0.1173,0.3736
280.395,207.8,0.0465,0.1081,0.3907
280.41,207.8,0.0482,0.1542,0.3755
280.425,206.9,-0.1497,0.0394,0.3634
280.44,206.9,-0.1497,0.0394,0.3634
280.455,206.9,-0.155,-0.07,0.3715
280.47,206.6,-0.0728,-0.0802,0.3686
280.485,206.6,-0.1302,-0.1187,0.4038
280.5,206.6,-0.1302,-0.1187,0.4038
280.515,206.6,-0.0503,-0.0923,0.4262
280.53,206.6,-0.0387,-0.0366,0.4551
280.545,206.3,-0.0387,-0.0366,0.4551
280.56,206.3,-0.0648,-0.0087,0.4879
280.575,205,-0.0648,-0.0087,0.4879
280.59,205,-0.0428,-0.0272,0.52
280.605,205,-0.0631,-0.0015,0.5523
280.62,203.8,-0.1178,0.0001,0.5677
280.635,203.8,-0.1336,-0.014,0.5959
280.65,203.8,-0.1336,-0.014,0.5959
280.665,202.4,-0.0575,-0.0059,0.6299
280.68,202.4,0.0489,-0.0293,0.6757
280.695,202.4,0.0773,-0.0376,0.7074
280.71,201.4,0.0773,-0.0376,0.7074
280.725,201.4,-0.0527,-0.0205,0.734
280.74,201.4,-0.2385,0.0397,0.71
280.755,199.8,-0.2385,0.0397,0.71
280.77,199.8,-0.052,0.0535,0.7669
280.785,198.2,-0.052,0.0535,0.7669
280.8,198.2,0.0761,0.0783,0.8004
280.815,197.8,-0.0292,0.1055,0.796
280.83,197.8,-0.0619,0.1113,0.8152
280.845,197.8,-0.0166,0.1238,0.8106
280.86,195.4,-0.0166,0.1238,0.8106
280.875,195.4,-0.1428,0.107,0.73
280.89,194.4,-0.0663,-0.0523,0.7082
280.905,194.4,-0.0663,-0.0523,0.7082
280.92,194.4,0.1142,-0.1861,0.706
280.935,192.1,0.1142,-0.1861,0.706
280.95,192.1,0.0235,-0.1758,0.6982
280.965,192.1,-0.0503,-0.1207,0.7181
280.98,190.4,0.0534,-0.0695,0.753
280.995,190.4,0.0534,-0.0695,0.753
281.01,190.4,0.0533,0.01,0.7883
281.025,187.9,0.0173,0.1502,0.7817
281.04,187.9,0.0823,0.1629,0.7344
281.055,187.9,-0.1385,0.191,0.6366
281.07,186.9,-0.1385,0.191,0.6366
281.085,186.9,-0.2628,0.1301,0.5513
281.1,185.7,-0.2628,0.1301,0.5513
281.115,185.7,-0.0322,-0.0206,0.4863
281.13,185.7,0.1241,-0.1311,0.4473
281.145,185,0.1241,-0.1311,0.4473
281.16,185,0.0581,-0.1637,0.4161
281.175,185,0.0674,-0.2422,0.4063
281.19,183,0.0645,-0.2394,0.4432
281.205,183,0.0645,-0.2394,0.4432
281.22,180.3,-0.0029,-0.1553,0.4842
281.235,180.3,0.1332,-0.047,0.5116
281.25,180.3,0.0675,0.1008,0.4791
281.265,179.1,0.0675,0.1008,0.4791
281.28,179.1,-0.2328,0.1652,0.3961
281.295,179.1,-0.2328,0.1652,0.3961
281.31,178.7,-0.0742,0.2023,0.3133
281.325,178.7,0.1788,0.1515,0.2939
281.34,178.9,-0.0022,0.1567,0.2492
281.355,178.9,-0.0022,0.1567,0.2492
281.37,178.9,0.035,0.1452,0.2191
281.385,177.5,0.1809,0.1458,0.2162
281.4,177.5,-0.0259,0.0807,0.227
281.415,177.5,0.1504,-0.1204,0.2403
281.43,175.8,0.1504,-0.1204,0.2403
281.445,175.8,0.1504,-0.1204,0.2403
281.46,174.4,-0.0458,-0.0941,0.1921
281.475,174.4,-0.2168,-0.056,0.1957
281.49,174.4,-0.0367,-0.0854,0.2175
281.505,174.7,-0.0367,-0.0854,0.2175
281.52,174.7,0.1247,-0.0601,0.2263
281.535,174.7,-0.0094,-0.0552,0.2217
281.55,174.8,-0.1462,0.0291,0.2092
281.565,174.8,-0.1462,0.0291,0.2092
281.58,174.4,-0.1524,0.0486,0.1998
281.595,174.4,-0.0748,-0.0354,0.1799
281.61,174.4,-0.0748,-0.0354,0.1799
281.625,174.4,-0.0297,-0.066,0.206
281.64,174.4,0.006,-0.0216,0.2376
281.655,174.4,0.006,-0.0216,0.2376
281.67,173.7,-0.013,-0.0421,0.2176
281.685,173.7,-0.0119,-0.0052,0.2244
281.7,172.8,0.0055,0.0355,0.2412
281.715,172.8,0.0055,0.0355,0.2412
281.73,172.8,-0.0055,0.0484,0.2473
281.745,171.9,0.0372,0.0764,0.2326
281.76,171.9,-0.0217,-0.0257,0.2197
281.775,171.9,-0.0217,-0.0257,0.2197
281.79,171.4,0.1656,0.0489,0.2461
